,0,1,2
0,8.52268124,16.7921395,2.0
1,9.856014573333333,12.792139500000001,2.99
2,12.656014573333332,15.5921395,3.221
3,14.61601457333333,13.632139500000001,3.7060999999999997
4,15.073347906666664,12.260139500000001,3.8192899999999996
