,0,1,2
0,2.0,3.0,0.99
1,1.4000000000000006,2.1,0.693
2,0.9800000000000003,1.4700000000000004,0.4851
3,0.685999999999999,1.0290000000000006,0.3395699999999999
4,0.4801999999999975,0.7202999999999999,0.23769900000000005
